hf_path,source_path,size_bytes,sha256
sam-ai/apify-inputs/01-qavanin-smoke.input.json,C:\Users\Admin\Desktop\sam-ai\apify-inputs\01-qavanin-smoke.input.json,2054,b95349a7dd532da3155343ead1d02eef43cc0cc72d740c5dbf9a7408915f82ec
sam-ai/apify-inputs/02-qavanin-full.input.json,C:\Users\Admin\Desktop\sam-ai\apify-inputs\02-qavanin-full.input.json,288783,5d140df9540f50e813e49e62f07b729e17a4cb4d2ae2d3cb0926544d6feb679f
sam-ai/apify-inputs/03-ara-compact-PASTE.input.json,C:\Users\Admin\Desktop\sam-ai\apify-inputs\03-ara-compact-PASTE.input.json,1748,8b92d0fb9fe937b18e3a9f8b66123968ea90176819d698cd8ae16332d4a2eeff
sam-ai/apify-inputs/03-ara-full.input.json,C:\Users\Admin\Desktop\sam-ai\apify-inputs\03-ara-full.input.json,2420581,7bcca42c949b5b665019217d7945edfd56ccb47ed0b347ea705f30f3c5ec3b42
sam-ai/apify-inputs/04-qavanin-retry-arvan.input.json,C:\Users\Admin\Desktop\sam-ai\apify-inputs\04-qavanin-retry-arvan.input.json,21788,9cc811adb806f551b6fdaafe5a917a31fd08c8fe37b7b037bdd11010d7bcbce4
sam-ai/apify-inputs/05-qavanin-pages-103-202.input.json,C:\Users\Admin\Desktop\sam-ai\apify-inputs\05-qavanin-pages-103-202.input.json,8370,82b442e9cf25107d70ef5e4afec133bdf8327173f6a1ae9a1785d81bad1d8e67
sam-ai/datasets/persian-legal-rag/README.md,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\README.md,2224,1045063715f776c50ee467a1e00ac6ce99b526c8d52cdc1bfdb81b9c712dfddf
sam-ai/datasets/persian-legal-rag/data/dataset_part_00.jsonl,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\data\dataset_part_00.jsonl,89128920,03fc57d30d301835c751bbd5fe73975796307f71d8ce84776cf8ec55fc0a27a0
sam-ai/datasets/persian-legal-rag/data/dataset_part_01.jsonl,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\data\dataset_part_01.jsonl,88739814,661fa15db6e5ff7b8278232552b13ebf88b4352791ea0d48c4f4b963d0a90ca1
sam-ai/datasets/persian-legal-rag/data/dataset_part_02.jsonl,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\data\dataset_part_02.jsonl,89127547,ae6af3f220cf35719ad5f610deaa5f6ce3be049be85207a3e9fb7eb1c7d16cfc
sam-ai/datasets/persian-legal-rag/data/dataset_part_03.jsonl,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\data\dataset_part_03.jsonl,89128312,e8e07e4cd4947f4c3ea1967b0129bdb1386d6ae19a0ca9b96aac80a2493bb223
sam-ai/datasets/persian-legal-rag/data/dataset_part_04.jsonl,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\data\dataset_part_04.jsonl,16305402,0b6b3a6e40c942e8e639a4dcbd769f52ee416c7f46d051b8007c3b89fc331f61
sam-ai/datasets/persian-legal-rag/metadata/dataset_summary.json,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\metadata\dataset_summary.json,808,6635e9a03b3752e1947be3281b4b8a6e6406211d8fa48191549cb14baacbe9a8
sam-ai/datasets/persian-legal-rag/metadata/record_schema.json,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\metadata\record_schema.json,407,e43b644a2c77320946984c056bc53ca5c105b400ee00028a0e22c763f08d2b5e
sam-ai/datasets/persian-legal-rag/metadata/sources.json,C:\Users\Admin\Desktop\sam-ai\datasets\persian-legal-rag\metadata\sources.json,101775,136179751c29e776bcb3992236403ffd075802e824d1066eb1c287d998d79d29
sam-ai/edaalat_full_data/cases_index.jsonl,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\cases_index.jsonl,3357960,30b45da08093203a1cce35fffcefb0f80f3ed8e09f8ba9941f23c0a15f550015
sam-ai/edaalat_full_data/scrape_progress_v2.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\scrape_progress_v2.json,280,192a0f1bd59f55ddbe3ddb44875b3e94c4b486dcc36a6edb060340a94e3e239d
sam-ai/edaalat_full_data/case_details/000FF31386404B13857301DB26269F09.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\000FF31386404B13857301DB26269F09.json,3979,dea335f98334f2a7f18d382d95c7e5a9575f96141cd2028e49f875405da8643c
sam-ai/edaalat_full_data/case_details/0019A6956E104C4BA0E5E9E9E1964BDA.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0019A6956E104C4BA0E5E9E9E1964BDA.json,6801,dcfe884e869fa90803b30005b32106b398c6b8858423bdf32d661f8e3219a714
sam-ai/edaalat_full_data/case_details/001E7A456D90433583C6ECA8465D91A0.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\001E7A456D90433583C6ECA8465D91A0.json,6194,87a9c01ab1ba15b7b0116c173ddbf7f42853bd7d83780cff3f65903e0e286a27
sam-ai/edaalat_full_data/case_details/00205CF3027A45D3B33923D73ACBE8F2.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00205CF3027A45D3B33923D73ACBE8F2.json,3196,e4b4f8a3febbb459f57824b7d264aed1b2a134f6721b3206a523f283a6d16651
sam-ai/edaalat_full_data/case_details/003541A6E87545B08459A5EB17AF4627.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\003541A6E87545B08459A5EB17AF4627.json,2511,6ac9068042c2d66720c58472b0f18dcfb0316b29849a03150960eecbcf26ddbc
sam-ai/edaalat_full_data/case_details/003F76277F0D49F686C9A2C4675A2F0E.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\003F76277F0D49F686C9A2C4675A2F0E.json,4956,70c74cbd94bd18359dc419c72843c2214e72cf4bf2d82ea60ce124b8a4559d3e
sam-ai/edaalat_full_data/case_details/004B249EF6B347329D02985AE77B35C6.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\004B249EF6B347329D02985AE77B35C6.json,2557,2286e4b200ba4e1d70fc0e9b1a1e39cd91d581c106b6da3ef9b389c9be3ca31f
sam-ai/edaalat_full_data/case_details/00581D2A8CF2417CAF2530987C9DA149.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00581D2A8CF2417CAF2530987C9DA149.json,3308,b28a5e1d1b932ea4505076f0168be77c9f0698334ddacd4be66a1f9b4b0f045d
sam-ai/edaalat_full_data/case_details/005F3D024D5C447CB31CF42C523EDA72.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\005F3D024D5C447CB31CF42C523EDA72.json,26359,646c69397fcd563a746c26c0acef2d032024c808ee70d305d95cd695687cd872
sam-ai/edaalat_full_data/case_details/005FCF2F5CEE4F338C6CE61039C6A84D.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\005FCF2F5CEE4F338C6CE61039C6A84D.json,2991,28092ff95e7e90bf12f854f1b910291fec590b09158b3282c7203498650da76b
sam-ai/edaalat_full_data/case_details/0083734091BA40B184DF98476BF94A5F.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0083734091BA40B184DF98476BF94A5F.json,4984,66b8fe8e40a1da9f927599a7829a848e22e345f0f0a25bfff86e5438c74dc279
sam-ai/edaalat_full_data/case_details/0086D564E2934ADA91698D9B50468B04.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0086D564E2934ADA91698D9B50468B04.json,2803,3dbc899eec02af38d0c043f4fdd6145772bc7e78bd1f3d5bdf0cc2f66e0e33d3
sam-ai/edaalat_full_data/case_details/008E6E78A18B446FBCAD721E16679C45.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\008E6E78A18B446FBCAD721E16679C45.json,2748,9e807892ee79bcaf11972b51022834358e3ad837efb0a5145435e65c3e3d34e6
sam-ai/edaalat_full_data/case_details/008E8010885E40D19418EEFF0A0818CE.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\008E8010885E40D19418EEFF0A0818CE.json,3249,dd523f32a745a2863a8a03837c6e80fb13f8bcb5b9b3c775d6f62cde27f128bf
sam-ai/edaalat_full_data/case_details/008F878A73AF4BE08223AFB675F8DC20.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\008F878A73AF4BE08223AFB675F8DC20.json,7164,25a0a50d8abc4c2ff4b8a3e015894c100e55cebe408b75026a22a44bb711268c
sam-ai/edaalat_full_data/case_details/009AB104D454408CA2ABDB51628B9F30.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\009AB104D454408CA2ABDB51628B9F30.json,5223,93f0b8718175a1a6477a2c266c9d4805c279983eeabcc8d28a0e3484fc61f08d
sam-ai/edaalat_full_data/case_details/009BAA44F3224C98AF33066650AF427E.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\009BAA44F3224C98AF33066650AF427E.json,3429,dacdfdc574e2b0ef091ee890b95613ebde545b5c2d66e98741ae9a087c47edc4
sam-ai/edaalat_full_data/case_details/00A1F25C49DC40BD827E3D99BA5441E4.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00A1F25C49DC40BD827E3D99BA5441E4.json,2725,0dfd961f90557684489f222ee6a21e23497ee9d9da6c7bd411d9c8e0253c1ab8
sam-ai/edaalat_full_data/case_details/00A3C4B45CF6477DB7E7E33BA88F5160.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00A3C4B45CF6477DB7E7E33BA88F5160.json,10659,542e986046ba90dfc422cdcbc57e14e003372c1ed6b78213885667febece7eef
sam-ai/edaalat_full_data/case_details/00A61C7101314823912B25F57B4BC6E6.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00A61C7101314823912B25F57B4BC6E6.json,4034,12fcf775e8764cff2535b5c8bb40abc28396272b30c65d5e6aec70d9697aede4
sam-ai/edaalat_full_data/case_details/00C2FAD0B1DB415AA20A2B4D1BF3ACA1.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00C2FAD0B1DB415AA20A2B4D1BF3ACA1.json,9526,7a270c2ffd479b98671d0720b07b2ddc3770780ec2b5e18dd34d2f2769976a6c
sam-ai/edaalat_full_data/case_details/00CCED52EFC344A49BA7FAF58CC20EE9.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00CCED52EFC344A49BA7FAF58CC20EE9.json,4262,d2f12817d9ac7f93e9d4bf6d352486308917cf3f5743db0f318fd9cfe0890e32
sam-ai/edaalat_full_data/case_details/00CCF10D39EC4A9DA85EBF4232AD5495.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00CCF10D39EC4A9DA85EBF4232AD5495.json,7881,7a803f80be4192dbdea406e423ec39e8841540a9fd72ed329540c1d15365455a
sam-ai/edaalat_full_data/case_details/00D2D4CF0CB74656977BC8E23090245A.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00D2D4CF0CB74656977BC8E23090245A.json,28264,89134c32e87c89a21752d22a85c5c6a99dc2d0d929a736bfd89adc4fcd5134d4
sam-ai/edaalat_full_data/case_details/00D839D8E8CA43619E2F978D1E34CCD8.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00D839D8E8CA43619E2F978D1E34CCD8.json,2841,22dea3cdff924f20dcecef175217053978a3a3553b767f61f74e08c6f1cd5d0b
sam-ai/edaalat_full_data/case_details/00D94926600441CC9CB4C410DAD87B1A.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00D94926600441CC9CB4C410DAD87B1A.json,3573,9c5684048a258370a714195cbddfc5f038a732836d3712625c1210741a16ad1a
sam-ai/edaalat_full_data/case_details/00D9AB15872143F69AFC8E814CB1D2F1.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00D9AB15872143F69AFC8E814CB1D2F1.json,6715,435055407b1f53556e44a4a344b30a060066c9471b11c499161eeca2ab101455
sam-ai/edaalat_full_data/case_details/00DB49E9E4CC4699B08D4F7C58CD2216.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00DB49E9E4CC4699B08D4F7C58CD2216.json,2740,127492f52d59f9a7d11eb607af18b1df5e8537fac514e56f418632bec5d9e643
sam-ai/edaalat_full_data/case_details/00E7B1E89D7A44DBA9F0141D819974CF.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00E7B1E89D7A44DBA9F0141D819974CF.json,7758,21b25746b50661e78594c3504aaaca1b17d0f3692c2f2f33e6b8be8c2bb413d5
sam-ai/edaalat_full_data/case_details/00ED0297E37E47AE8C415A9282FE4D30.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00ED0297E37E47AE8C415A9282FE4D30.json,7647,9a5deed1cb565b571746a3b03c41a3f52c525f292d37cc050a2efb15e3578e25
sam-ai/edaalat_full_data/case_details/00EFF3033DB143209923F5D51E5B7165.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00EFF3033DB143209923F5D51E5B7165.json,3127,b01cc2a55ef805833799c050a67e37a7d1e3aaf11311a7f1f94e458428a6c0e9
sam-ai/edaalat_full_data/case_details/00F764A8C09C435C81042697CDAC422F.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00F764A8C09C435C81042697CDAC422F.json,3077,7b0fff204d3a4d78cbc354a821aee4595c9dae0af5a2ac9377a379851557fe25
sam-ai/edaalat_full_data/case_details/00F79606CAA3466C966E3E4824F79C9C.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00F79606CAA3466C966E3E4824F79C9C.json,4967,06a3a01bbee0ac895ad7f0e6ebc95c38d13de861e19ee9025f12f0cc9662fe72
sam-ai/edaalat_full_data/case_details/00FD157E4933455EB217BCD24AF2D4BC.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\00FD157E4933455EB217BCD24AF2D4BC.json,3350,ae896633303bca4853f76edac088951decd6369fda5ee499563389800e8bb70e
sam-ai/edaalat_full_data/case_details/01007D1D2A3C42ED8A470CB0FB298DE6.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01007D1D2A3C42ED8A470CB0FB298DE6.json,5940,e44fe21c4cafe2512dae4470f0e73f6978bbcfa75b3c9292bb58b73bcfa22cbc
sam-ai/edaalat_full_data/case_details/0108B647142545458C33DE3B63D9FDC8.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0108B647142545458C33DE3B63D9FDC8.json,4647,ec32539b124bfc93d092504a2b51259545c965a4f6a5e699f93a5c34c6f18608
sam-ai/edaalat_full_data/case_details/01110DC1C7604086B979EE31E1C9A98E.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01110DC1C7604086B979EE31E1C9A98E.json,5205,aad6b946ada8664fc9fde4d9994d873e2bbb5421f3113d023135368cf352e3c0
sam-ai/edaalat_full_data/case_details/0112D3C23CD44FE5887A38A843777AF4.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0112D3C23CD44FE5887A38A843777AF4.json,3003,985fb5b6b90be0d865762f780b5f051c5cae329707d76380d1bcd098adc8bde3
sam-ai/edaalat_full_data/case_details/0116CCEF18B94FEA8EE1B0CE6928D69A.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0116CCEF18B94FEA8EE1B0CE6928D69A.json,5552,3753178d2c2da0a0a574d5a4be75d2840971b29d6c49dda737b34b4d1ea034bf
sam-ai/edaalat_full_data/case_details/0118A15DB81F467BAB64E78771DB8F7B.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0118A15DB81F467BAB64E78771DB8F7B.json,19638,d9f674a87620a1fe5ac654b47d23c3e8e6422a2969834348f6152dd0fcd361fa
sam-ai/edaalat_full_data/case_details/011B92F28D8C4D8A9C82AA1CBC19AB72.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\011B92F28D8C4D8A9C82AA1CBC19AB72.json,4059,b4d9d7ea7d0f012fb2bed71b950579069380b5a91f03fbb3a6da4ac584c7f414
sam-ai/edaalat_full_data/case_details/012440B3B5E64E0DA1EC3F19BFA4C28C.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\012440B3B5E64E0DA1EC3F19BFA4C28C.json,9495,70b30ff23b439729d27c69a3df850dd3e19d120a556f2c79ce2d5ef0fa6ccd82
sam-ai/edaalat_full_data/case_details/01285C5354B547559343AA1F998A91BF.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01285C5354B547559343AA1F998A91BF.json,4890,b07aaabc63972f93ed6d289e0a9e8bb200d89dd777c0ce4694f2302247e1d465
sam-ai/edaalat_full_data/case_details/014308D07060444CAF0C798EBA641CE9.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\014308D07060444CAF0C798EBA641CE9.json,4526,6a4b71f22315dd413eefac5554e74994c812b82f2e604fcbf8959f2fe871bdfd
sam-ai/edaalat_full_data/case_details/0146CC4C590443638534532CA2D8F57A.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0146CC4C590443638534532CA2D8F57A.json,9919,364d0d7dbc2e02437507e4df90d66072e192f0be6ff313b3d0c78b50052ebc91
sam-ai/edaalat_full_data/case_details/01479E858DDC46FE97F5C59BAE2AA8D1.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01479E858DDC46FE97F5C59BAE2AA8D1.json,4756,975828f47265cc1a0e89d7f5e75b81cf8aecd7cc1d2d1538190d78760216d85a
sam-ai/edaalat_full_data/case_details/01489DD266AB42B7842FF154EFAC4AF7.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01489DD266AB42B7842FF154EFAC4AF7.json,6235,8f12d3cad18695fb4d743081e2b183625973a38d118f6222744f6e8f90c6868a
sam-ai/edaalat_full_data/case_details/014F14FB8CEB4FFAB762D6A09EAF8C6F.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\014F14FB8CEB4FFAB762D6A09EAF8C6F.json,2832,5c4ed47725c5fe73ca2a65a968d33f0aa6b09361803a1582ba95cfc688d203ad
sam-ai/edaalat_full_data/case_details/01507BDAE29C432D83B58B2ED698AD0A.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01507BDAE29C432D83B58B2ED698AD0A.json,7909,7df43871340d57e60c462b75692ceafe2778724c90347b3567ce308a7fbdfea6
sam-ai/edaalat_full_data/case_details/015AE5FE62B94C54B62EF3B23CA09DAF.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\015AE5FE62B94C54B62EF3B23CA09DAF.json,3516,e403c71efd6c02bd2f44918e2134446e89bf1c46820a495490a914b4e34bc1f5
sam-ai/edaalat_full_data/case_details/0173AD3F975F4C80800C5250DC090B5C.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0173AD3F975F4C80800C5250DC090B5C.json,4431,1e0507bd6cec399a6c3a63800b7024408542fc9b70414db2c48345dfec01cc8d
sam-ai/edaalat_full_data/case_details/017933ED15D245AA8EC289489BBC479E.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\017933ED15D245AA8EC289489BBC479E.json,3084,caffb5fe9f364be887d902d44c9c25047f992299acddf749f34da6ed3af5bb8c
sam-ai/edaalat_full_data/case_details/0179862B8DD64CFBB01940484B4CD625.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0179862B8DD64CFBB01940484B4CD625.json,3509,2db51ee33061455f2f2775a8fde71273943090968d1048aeea9d0bd8cdcba65b
sam-ai/edaalat_full_data/case_details/0182E69ED05C425497FF3D07345307D0.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0182E69ED05C425497FF3D07345307D0.json,10706,88cb21cd0be6b13c0b2eff3958626ca4038da21058526423dfea29709308d975
sam-ai/edaalat_full_data/case_details/0185DD2F2059470697638A9BE33667C4.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0185DD2F2059470697638A9BE33667C4.json,3483,15a6751e42d944307aab28ab11b662a15d1f3745da278b6b20882b7d899d3359
sam-ai/edaalat_full_data/case_details/018C39D428FF43F1B50C146D0742B0EB.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\018C39D428FF43F1B50C146D0742B0EB.json,17816,e70137a13b62116d32940c7631c37153b98c1fb6109baf23a8c35699478dd146
sam-ai/edaalat_full_data/case_details/0190FF82A6D84264A869B556D7D1094A.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0190FF82A6D84264A869B556D7D1094A.json,4429,cba5a80fb20a1cf573c582552307ca6281a636a73e127096584f38223793bf19
sam-ai/edaalat_full_data/case_details/019ADD2AEF164185A2651BC632DC5569.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\019ADD2AEF164185A2651BC632DC5569.json,2803,51900957699bc588b19fce5a45109947c185ae848322e4043e45e307b885918f
sam-ai/edaalat_full_data/case_details/019B8963DB8844B395A67E1895940755.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\019B8963DB8844B395A67E1895940755.json,3334,8993ecbb7811db7ece58d286c60b87cb8d024f3506bf0579e4bc902fee1a4d58
sam-ai/edaalat_full_data/case_details/019EB11DF0C34876BD229C1131DF0BA4.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\019EB11DF0C34876BD229C1131DF0BA4.json,7280,a9f52b8395f3a27176fd83d2cbce87f666008cfe540d8d8762dfabe35597a7fc
sam-ai/edaalat_full_data/case_details/01AA59F1C84149339BB6D4976CFA31D2.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01AA59F1C84149339BB6D4976CFA31D2.json,7820,696540cd119e7454c782cc2baf522deb9c2f3841aed60561d315b8b11749eb55
sam-ai/edaalat_full_data/case_details/01B517F43C73400FAB8651756584ED02.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01B517F43C73400FAB8651756584ED02.json,3783,eb2be33d9dc5e792f6aec7cbf68755747e6dd44051b8892680c0b90f0ee61a42
sam-ai/edaalat_full_data/case_details/01B53D572C454E3D8D366CFC64CFD59E.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01B53D572C454E3D8D366CFC64CFD59E.json,17384,0d928337255d3f59b0985c2f0e79cbbaacf240681d00863cc45e900d59acd49c
sam-ai/edaalat_full_data/case_details/01B819336F644659B063F1AA6666495F.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01B819336F644659B063F1AA6666495F.json,4895,569a30a65027576a9e921d9836fc9a4a069910787dbfe8589acacd709e7ef81a
sam-ai/edaalat_full_data/case_details/01C168181C5C4235B1E3CBA7676798D9.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01C168181C5C4235B1E3CBA7676798D9.json,7716,3fa5e54d2cd79d42a28befe1df292e6510b4415a104b733f894656fc364d3c66
sam-ai/edaalat_full_data/case_details/01D6FD0B53144AE8A1B16686E8BA6E21.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01D6FD0B53144AE8A1B16686E8BA6E21.json,3532,55167f6e6da54ff4c3e870042c14c4629c0b6440aac32f2c4de32526cbf5a9da
sam-ai/edaalat_full_data/case_details/01D7F55CE2A048F09A088499DAF33A2E.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01D7F55CE2A048F09A088499DAF33A2E.json,15450,1c969b32aec23635344daa1fe94e67320606c8e0b09ab5f579178760949dbec2
sam-ai/edaalat_full_data/case_details/01D858BE3F1B4DC58CBB34B6AB6FB2E6.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01D858BE3F1B4DC58CBB34B6AB6FB2E6.json,9699,60f8a027aa08a92bad635fd55520dc8b02337c2b414ecf47d3dcf481ed308242
sam-ai/edaalat_full_data/case_details/01DA6C51C6424D5B81DE810F46B2BC67.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01DA6C51C6424D5B81DE810F46B2BC67.json,3653,0c1690df8266535484493f2804627b0de8d186e4322181651f86f6745b119283
sam-ai/edaalat_full_data/case_details/01E5DFDB1F8440939A739DAD7EBD3562.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01E5DFDB1F8440939A739DAD7EBD3562.json,7757,0919c2a5fef44edfa1075e52983275e4cf5a253cf49beed6c4f109bbab169b9c
sam-ai/edaalat_full_data/case_details/01EC3D61170547739666EFD4F3B116F9.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01EC3D61170547739666EFD4F3B116F9.json,19976,04d0a85f2a251f6bd6be10315cd7b015a320cf1453dd1fdec891d020afbd01fc
sam-ai/edaalat_full_data/case_details/01F4EA3B03E74D048A97AD5296A46183.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\01F4EA3B03E74D048A97AD5296A46183.json,5095,69a4235dfd977ebbab972f42b34ead922cc96097871bac29d92063d9e1a9b432
sam-ai/edaalat_full_data/case_details/0204636031B0484C8DCE5E1C8DF85062.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0204636031B0484C8DCE5E1C8DF85062.json,5798,4765f5fd5d11e6c7071f176704f9d7ebdf52ff9a299cd67b949be013bedfc756
sam-ai/edaalat_full_data/case_details/02065240EFAC4C9197AC1DCFAFA97D12.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\02065240EFAC4C9197AC1DCFAFA97D12.json,2519,d6ee4047936202acfa93ca818a839fb7ef7ccf9a601e518f9288aae4c548174f
sam-ai/edaalat_full_data/case_details/02086A53C6454270AFE8D943B8D5F1EC.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\02086A53C6454270AFE8D943B8D5F1EC.json,3087,0ea38429cf50465d382716ac14ee8797cda35f9b104eaa3c64d75328bb690218
sam-ai/edaalat_full_data/case_details/020FE6A29941454299F10D5272B2156D.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\020FE6A29941454299F10D5272B2156D.json,5328,7d6fcfbb90aa0350fac104acd2b32ef68ed6301b452684db74ae34e4b68cf1dc
sam-ai/edaalat_full_data/case_details/0212E8E9B15542B4B48EF67024BFA1B2.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0212E8E9B15542B4B48EF67024BFA1B2.json,7789,b9b5a6589f7f3afadf08ddccc837f5f4648d630ea0234f1cb04f7c5beaa68948
sam-ai/edaalat_full_data/case_details/0213738C13614A55B1ECBA0BAADF1C45.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0213738C13614A55B1ECBA0BAADF1C45.json,5249,f8114ec42405a44c63a980ec7ad31b557e04ec3d9c93edb2679922d98d9556fb
sam-ai/edaalat_full_data/case_details/0213B118F2D74EAAA94D9A7D4727CF3E.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\0213B118F2D74EAAA94D9A7D4727CF3E.json,4215,e7aeb3c1a5b4f6140a674d613611254870dc5337fe40842523f5fdca1ebcabc6
sam-ai/edaalat_full_data/case_details/021C15212EEE430C8205AEBB9AD927DF.json,C:\Users\Admin\Desktop\sam-ai\edaalat_full_data\case_details\021C15212EEE430C8205AEBB9AD927DF.json,1699,6ebfe142f3d01a0eea09d1a96068fa7e159d87a9f244c4c0fcc0e3bd55ce3534
